pa_id,name,type,type_group,iucn_category,state,governance,environment,area_ha,area_km2,longitude,latitude,gaz_year,is_indigenous
VIC_3402,Serra Range,"Remote and Natural Area - Schedule 6, National Parks Act",National park,II,VIC,G,T,11343.96,113.44,142.47360084,-37.23566694,1992,False
WA_31880,Lake Muir,Nature Reserve,Nature reserve,Ia,WA,G,T,11328.19,113.28,116.67684534,-34.4934997,1973,False
QLD_0227DIP001,Dipperu,National Park (Scientific),National park,Ia,QLD,G,T,11205.86,112.06,148.7195403,-21.94815592,1994,False
NT_PA116,Djukbinj,National Park,National park,V,NT,J,T,11186.03,111.86,131.4698917,-12.6501175,1978,False
TAS_50866,Styx River,Regional Reserve,Regional reserve,V,TAS,G,T,11157.45,111.57,146.51350754,-42.78149831,2013,False
NSW_N0122,Tapin Tops,National Park,National park,II,NSW,G,T,11156.65,111.57,152.19431971,-31.65487193,1999,False
NSW_N0139,Barool,National Park,National park,Ib,NSW,G,T,11155.83,111.56,152.22995792,-29.66876003,1999,False
CWTH_IPA57,Girringun,Indigenous Protected Area,Indigenous protected area,IV,QLD,J,T,11084.85,110.85,146.32120371,-18.5549925,2013,True
WA_31675,Wanagarren,Nature Reserve,Nature reserve,Ia,WA,G,B,11081.58,110.82,115.22170171,-30.76656857,1972,False
NSW_N0046,Cathedral Rock,National Park,National park,Ib,NSW,G,T,11071.15,110.71,152.20562737,-30.43671697,1978,False
NSW_N0491,Winburndale,Nature Reserve,Nature reserve,Ia,NSW,G,T,11047.57,110.48,149.79719905,-33.34993503,1967,False
WA_47665,Boorara-Gardner,National Park,National park,II,WA,G,T,11016.72,110.17,116.21745984,-34.74930519,2004,False
QLD_1060LML001,Little Mulgrave,National Park,National park,II,QLD,G,T,10972.29,109.72,145.7030839,-17.10358549,2001,False
SA_1545,Unnamed (No.HA1545),Heritage Agreement,Private or covenant,III,SA,P,T,10958.13,109.58,137.29493673,-29.49113654,2016,False
QLD_0976WGI001,Wongi,National Park,National park,II,QLD,G,T,10936.97,109.37,152.24505243,-25.50625232,2001,False
NT_PA92,Judbarra / Gregory,National Park,National park,V,NT,J,T,10930.27,109.3,130.91338768,-16.00355625,2011,False
QLD_NR4559,Bromley Yuuka,Nature Refuge,Other,VI,QLD,P,T,10905.85,109.06,143.23114748,-12.45995463,2018,False
VIC_3333,Dergholm,State Park,Other,II,VIC,G,T,10885.6,108.86,141.3075655,-37.33190829,1992,False
CWTH_IPA62,Yappala,Indigenous Protected Area,Indigenous protected area,VI,SA,C,T,10885.48,108.85,138.32205128,-31.84465757,2013,True
WA_31241,Yeal,Nature Reserve,Nature reserve,Ia,WA,G,T,10883.25,108.83,115.82361427,-31.46474566,1992,False
WA_36053,Southern Beekeepers,Nature Reserve,Nature reserve,Ia,WA,G,T,10873.93,108.74,115.11812547,-30.39024409,1979,False
SA_0224,Dhilba Guuranda-Innes,National Park,National park,II,SA,G,T,10846.93,108.47,136.89586227,-35.24101707,1970,False
WA_32339,Lake Shaster,Nature Reserve,Nature reserve,Ia,WA,G,B,10815.52,108.16,120.68917533,-33.87422696,1973,False
VIC_3337,Kooyoora,State Park,Other,II,VIC,G,T,10814.16,108.14,143.70269134,-36.59400374,1984,False
NT_PA126,Bullwaddy,Conservation Reserve,Conservation park/reserve,Ia,NT,G,T,10799.75,108.0,134.28287518,-16.52975461,2000,False
QLD_0553HNN001,Hann Tableland,National Park,National park,II,QLD,G,T,10797.67,107.98,145.22085862,-16.87498968,1989,False
WA_11211,Lake Campion,Nature Reserve,Nature reserve,Ia,WA,G,T,10796.21,107.96,118.38239943,-31.13387511,1957,False
NT_PA21,Manton Dam Recreation Area,Other Conservation Area,Conservation park/reserve,V,NT,G,T,10777.4,107.77,131.09007364,-12.89181661,1989,False
WA_54264,Miluwindi,Conservation Park,Conservation park/reserve,II,WA,G,T,10771.77,107.72,125.4637148,-17.21300274,2023,False
WA_48328,Yarra Yarra Lake,Conservation Park,Conservation park/reserve,II,WA,G,T,10761.1,107.61,115.80515437,-29.72079702,2005,False
NSW_N0003,Beowa,National Park,National park,II,NSW,G,T,10759.21,107.59,149.99159929,-37.19080192,1971,False
TAS_50356,Wingaroo,Nature Reserve,Nature reserve,Ia,TAS,G,T,10753.93,107.54,147.95032885,-39.84212312,1991,False
NT_PA116,Djukbinj,National Park,National park,V,NT,J,T,10750.29,107.5,131.27527248,-12.13962497,1970,False
VIC_3334,Holey Plains,State Park,Other,II,VIC,G,T,10745.67,107.46,146.9268151,-38.22873137,1978,False
NSW_N0563,Bimberi,Nature Reserve,Nature reserve,II,NSW,G,T,10745.51,107.46,148.7647085,-35.57127925,1985,False
NSW_N0009,Crowdy Bay,National Park,National park,II,NSW,G,T,10706.57,107.07,152.72396147,-31.81495356,1972,False
QLD_4240KUG001,Bromley (Kungkaychi),National Park Aboriginal,Indigenous protected area,II,QLD,J,T,10680.74,106.81,142.92796847,-12.53575265,2004,True
VIC_3360,Discovery Bay Coastal Park,Conservation Park,Conservation park/reserve,III,VIC,G,B,10641.4,106.41,141.31564001,-38.22320565,1979,False
NSW_N0748,Ngambaa,Nature Reserve,Nature reserve,II,NSW,G,T,10554.23,105.54,152.76478145,-30.84743415,1999,False
NSW_N1064,Pilliga,CCA Zone 1 National Park,National park,Ia,NSW,G,T,10523.38,105.23,148.98905583,-30.53680137,2005,False
NSW_N1130,Murray Valley,Regional Park,Other,V,NSW,G,T,10511.48,105.11,144.9916238,-35.83279116,2010,False
QLD_0570PRE001,Precipice,National Park,National park,II,QLD,G,T,10503.92,105.04,150.10064316,-25.30705738,1989,False
VIC_3410,Davies Plain,"Remote and Natural Area - Schedule 6, National Parks Act",National park,II,VIC,G,T,10443.27,104.43,148.07504706,-36.69906405,1992,False
WA_46231,Laterite,Conservation Park,Conservation park/reserve,II,WA,G,T,10393.19,103.93,125.92082433,-14.97321011,2000,False
QLD_0899CIC001,Curtis Island,Conservation Park,Conservation park/reserve,III,QLD,G,T,10392.9,103.93,151.16683158,-23.5565707,2003,False
QLD_0624CUR001,Curtis Island,National Park,National park,II,QLD,G,T,10330.75,103.31,151.21694361,-23.59390373,1992,False
VIC_3301,French Island,National Park,National park,II,VIC,G,B,10317.84,103.18,145.41980644,-38.33707229,1988,False
WA_36915,Unnamed WA36915,Nature Reserve,Nature reserve,Ia,WA,G,B,10249.81,102.5,116.85098629,-20.48301833,1980,False
QLD_NR53,Bullen Bullen,Nature Refuge,Other,VI,QLD,P,T,10246.18,102.46,140.25704703,-19.55662268,2008,False
TAS_50252,Southwest,National Park,National park,II,TAS,G,B,10199.06,101.99,146.10771692,-42.77029674,1951,False
QLD_NR2810,Talaroo,Nature Refuge,Other,VI,QLD,P,T,10199.02,101.99,143.89729456,-18.07875671,2008,False
CWTH_IPA85,Talaroo,Indigenous Protected Area,Indigenous protected area,VI,QLD,C,T,10199.02,101.99,143.89729456,-18.07875671,2023,True
SA_0203,Barwell,Conservation Park,Conservation park/reserve,VI,SA,G,T,10185.0,101.85,135.55265933,-33.47858453,1988,False
NSW_N1092,Trinkey,CCA Zone 3 State Conservation Area,Conservation park/reserve,II,NSW,G,T,10177.63,101.78,149.97876393,-31.39394186,2005,False
CWTH_168,Mount Harding,Antarctic Specially Protected Area,Other,Ia,EXT,G,T,10170.22,101.7,75.04305617,-72.89999963,2008,False
NSW_N1154,Limeburners Creek,National Park,National park,Ib,NSW,G,T,10168.02,101.68,152.91916305,-31.31447317,2010,False
QLD_1067MPX001,Mapleton,National Park,National park,II,QLD,G,T,10077.35,100.77,152.81563979,-26.5731341,1973,False
SA_1454,Unnamed (No.HA1454),Heritage Agreement,Private or covenant,III,SA,P,T,10072.7,100.73,139.46268802,-34.26410028,2010,False
WA_32590,Stokes,National Park,National park,II,WA,G,B,10027.13,100.27,121.07475275,-33.83416841,1974,False
SA_0019,Canunda,National Park,National park,VI,SA,G,T,9982.1,99.82,140.24687674,-37.64889162,1959,False
NSW_N1132,Kemendok,National Park,National park,II,NSW,G,T,9916.9,99.17,142.43288349,-34.47603449,2010,False
VIC_3382,Cobberas,Wilderness Zone,Other,II,VIC,G,T,9909.6,99.1,148.1506884,-36.83565417,1992,False
VIC_3598,Mitchell and Wonnangatta Rivers,Heritage River,Other,V,VIC,G,T,9908.26,99.08,147.35271324,-37.62392165,1992,False
TAS_51119,Sumac,Regional Reserve,Regional reserve,III,TAS,G,T,9861.57,98.62,144.98129339,-41.19090702,1996,False
WA_24869,Bernier And Dorre Islands,Nature Reserve,Nature reserve,IV,WA,G,B,9781.34,97.81,113.09858823,-25.11298131,1957,False
NSW_N1178,Gwydir Wetlands,State Conservation Area,Conservation park/reserve,II,NSW,G,T,9730.31,97.3,149.36645541,-29.26095145,2011,False
WA_53914,Cape Range,Conservation Park,Conservation park/reserve,II,WA,G,T,9713.3,97.13,114.01118523,-22.20000043,2021,False
SA_0850,Fowlers Bay,Conservation Park,Conservation park/reserve,VI,SA,G,B,9671.48,96.71,132.4148766,-31.92362382,1993,False
VIC_3443,Yarrarabula,Remote and Natural Area - not scheduled under Nat Parks Act,Other,VI,VIC,G,T,9643.94,96.44,146.79288848,-36.85049111,1992,False
WA_47886,Lake Muir,National Park,National park,II,WA,G,T,9636.23,96.36,116.72697571,-34.55949619,2004,False
QLD_PA1119,Moonoomoo,Nature Refuge,Other,VI,QLD,P,T,9584.33,95.84,146.07343354,-21.73223611,2021,False
VIC_3417,Rame Head,"Remote and Natural Area - Schedule 6, National Parks Act",National park,II,VIC,G,T,9538.04,95.38,149.37584668,-37.73403554,1992,False
WA_26666,Lupton,Conservation Park,Conservation park/reserve,II,WA,G,T,9450.53,94.51,116.65539611,-32.46804674,1963,False
NSW_N0063,Nangar,National Park,National park,II,NSW,G,T,9412.78,94.13,148.52017085,-33.43295922,1983,False
NSW_N0822,Bogandyera,Nature Reserve,Nature reserve,Ia,NSW,G,T,9412.71,94.13,148.02161058,-35.92323614,2001,False
VIC_4885,Lower Goulburn,National Park,National park,II,VIC,G,T,9321.01,93.21,145.31231616,-36.25204462,2010,False
VIC_4884,Gunbower,National Park,National park,II,VIC,G,T,9316.59,93.17,144.32423546,-35.83064185,2010,False
QLD_0184CAS001,Castle Tower,National Park,National park,II,QLD,G,T,9306.55,93.07,151.32297028,-24.18010702,1975,False
NT_PA45,Ruby Gap,Nature Park,Other,V,NT,J,T,9246.26,92.46,135.01933289,-23.5011586,1984,False
NSW_N1202,Mount Grenfell,National Park,National park,II,NSW,J,T,9200.85,92.01,145.33117884,-31.27065104,2020,False
WA_31737,Fitzgerald River,National Park,National park,II,WA,G,B,9187.57,91.88,119.62656235,-34.11396816,1973,False
WA_41805,Boonanarring,Nature Reserve,Nature reserve,Ia,WA,G,T,9166.98,91.67,115.89488767,-31.20890062,1991,False
WA_41051,Mount Augustus,National Park,National park,III,WA,G,T,9163.46,91.63,116.8503531,-24.33475591,1989,False
QLD_4234RUP001,Rungulla,Resources Reserve,Other,VI,QLD,G,T,9113.74,91.14,143.45918712,-19.56966243,2015,False
NSW_N1055,Goonoo,CCA Zone 1 National Park,National park,II,NSW,J,T,9024.31,90.24,148.73576699,-32.04613724,2005,False
TAS_50056,Great Western Tiers,Conservation Area,Conservation park/reserve,VI,TAS,G,T,9019.22,90.19,147.01133605,-41.88485726,1999,False
NSW_N0154,Yabbra,National Park,National park,II,NSW,J,T,8980.33,89.8,152.50746082,-28.62208131,1999,False
SA_0212,Lake Newland,Conservation Park,Conservation park/reserve,VI,SA,G,T,8960.15,89.6,134.85179036,-33.39652087,1991,False
WA_42720,Baladjie Lake,Nature Reserve,Nature reserve,Ia,WA,G,T,8915.28,89.15,118.86372104,-30.9369423,1993,False
QLD_0941DAS001,Dawes,National Park,National park,II,QLD,G,T,8912.38,89.12,151.26437069,-24.53528537,2000,False
SA_0208,Winninowie,Conservation Park,Conservation park/reserve,Ia,SA,G,B,8907.26,89.07,137.86780425,-32.69648293,1990,False
NSW_N0001,Bald Rock,National Park,National park,II,NSW,J,T,8904.86,89.05,152.05861624,-28.86949221,1971,False
SA_0072,Gum Lagoon,Conservation Park,Conservation park/reserve,VI,SA,G,T,8900.08,89.0,140.02546088,-36.27664442,1970,False
NSW_N0946,Ginghet,Nature Reserve,Nature reserve,Ia,NSW,G,T,8894.38,88.94,147.45673168,-30.39694569,2010,False
VIC_3288,Brisbane Ranges,National Park,National park,II,VIC,G,T,8880.87,88.81,144.26841893,-37.83581292,1975,False
WA_33113,Unnamed WA33113,Nature Reserve,Nature reserve,Ia,WA,G,T,8860.55,88.61,121.86240787,-32.92191961,1975,False
NSW_N0053,Conimbla,National Park,National park,II,NSW,G,T,8847.33,88.47,148.33703891,-33.8436668,1980,False
QLD_0799MOW001,Mowbray,National Park,National park,II,QLD,G,T,8799.43,87.99,145.45214914,-16.60643587,1998,False
SA_0788,Memory Cove,Wilderness Protection Area,Other,Ib,SA,G,T,8783.83,87.84,135.95130679,-34.92803613,1941,False
CWTH_05,Christmas Island,National Park (Commonwealth),National park,II,EXT,G,B,8776.65,87.77,105.61170554,-10.50585093,1980,False
WA_41933,Coomallo,Nature Reserve,Nature reserve,Ia,WA,G,T,8770.2,87.7,115.32551092,-30.21641466,1991,False
VIC_5019,Winton Wetlands N.F.R.,Natural Features Reserve,Nature reserve,IV,VIC,G,T,8760.55,87.61,146.08790432,-36.45295442,2010,False
NSW_N0036,Weddin Mountains,National Park,National park,II,NSW,G,T,8718.44,87.18,147.98591021,-33.94502105,1971,False
SA_1284_1,Wapma Thura-Southern Flinders Ranges,National Park,National park,II,SA,G,T,8696.05,86.96,138.13788707,-33.05593278,2021,False
QLD_0971AYP001,Annan River (Yuku Baja-Muliku),National Park,National park,II,QLD,G,T,8686.25,86.86,145.20948134,-15.55833784,2006,False
VIC_3419,Lake Tyers S.P.,State Park,Other,III,VIC,G,T,8684.45,86.84,148.06412752,-37.78476871,1984,False
TAS_50055,Great Lake,Conservation Area,Conservation park/reserve,V,TAS,G,T,8672.71,86.73,146.81749472,-41.92378224,1978,False
NSW_N0058,Tarlo River,National Park,National park,Ia,NSW,J,T,8649.66,86.5,149.91613676,-34.49839906,1982,False
QLD_0978MES001,Melsonby (Gaarraay),National Park Aboriginal,Indigenous protected area,II,QLD,J,T,8640.06,86.4,144.85642562,-15.20331992,2004,True
TAS_50109,Princess River,Conservation Area,Conservation park/reserve,VI,TAS,G,T,8639.29,86.39,145.73932481,-42.06084342,2000,False
QLD_0532BBI001,Bribie Island,National Park,National park,II,QLD,G,T,8612.09,86.12,153.12392311,-26.89945616,1988,False
QLD_0224CUS001,Cape Upstart,National Park,National park,II,QLD,G,T,8575.96,85.76,147.80399943,-19.74942892,1969,False
VIC_3304,Budj Bim,National Park,National park,II,VIC,G,T,8570.89,85.71,141.89510119,-38.09157815,1960,False
WA_32776,Kau Rock,Nature Reserve,Nature reserve,Ia,WA,G,T,8550.33,85.5,122.38048056,-33.52444874,1974,False
VIC_3591,Goulburn River,Heritage River,Other,V,VIC,G,T,8500.46,85.0,145.31228713,-36.25049524,1992,False
WA_53839,Lakeside,National Park,National park,II,WA,G,T,8471.02,84.71,117.5152425,-27.64668279,2021,False
QLD_NR2811,Payrrape,Nature Refuge,Other,VI,QLD,P,T,8408.19,84.08,143.65290495,-15.07814721,2014,False
QLD_0401LIT001,Littabella,National Park,National park,II,QLD,G,T,8382.74,83.83,151.96493571,-24.7079393,1980,False
TAS_50865,Russell Ridge,Conservation Area,Conservation park/reserve,VI,TAS,G,T,8361.51,83.62,146.82191317,-42.91807647,2013,False
TAS_50056,Great Western Tiers,Conservation Area,Conservation park/reserve,VI,TAS,G,T,8315.11,83.15,147.1854742,-41.95533023,1999,False
NSW_N0008,Cocoparra,National Park,National park,II,NSW,G,T,8298.73,82.99,146.23617645,-34.08872862,1969,False
SA_1167,Unnamed (No.HA1167),Heritage Agreement,Private or covenant,III,SA,P,T,8279.95,82.8,136.23206059,-32.79058701,1999,False
TAS_51028,Mount Victoria,Regional Reserve,Regional reserve,IV,TAS,G,T,8275.91,82.76,147.85201012,-41.30617913,1998,False
QLD_PA1122,Ardgour Station,Nature Refuge,Other,VI,QLD,P,T,8274.66,82.75,146.08496722,-27.49972016,2022,False
NSW_N0057,Woko,National Park,National park,II,NSW,G,T,8226.94,82.27,151.78534529,-31.75837786,1982,False
NSW_N0067,Kings Plains,National Park,National park,II,NSW,G,T,8210.22,82.1,151.36964849,-29.59765037,1988,False
VIC_3416,Mount Kaye,"Remote and Natural Area - Schedule 6, National Parks Act",National park,II,VIC,G,T,8202.86,82.03,149.26479027,-37.39510893,1992,False
WA_43101,Jungiwa,Conservation Park,Conservation park/reserve,II,WA,G,T,8188.87,81.89,125.4940582,-17.99778861,1994,False
WA_19645,Emu Rocks Timber Reserve,5(1)(g) Reserve,Other,VI,WA,G,T,8186.87,81.87,123.19235321,-30.84667993,1928,False
CWTH_IPA28,lungatalanana,Indigenous Protected Area,Indigenous protected area,V,TAS,C,T,8176.9,81.77,148.1756329,-40.53642278,2009,True
QLD_NR1949,Edgbaston,Nature Refuge,Other,IV,QLD,P,T,8164.99,81.65,145.39352821,-22.73076528,2014,False
NT_PA156,Woodgreen,Conservation Reserve,Conservation park/reserve,V,NT,G,T,8130.04,81.3,134.11571503,-22.53549644,2014,False
NSW_N0062,Nightcap,National Park,National park,II,NSW,J,T,8108.53,81.09,153.32117727,-28.55995262,1983,False
VIC_3591,Goulburn River,Heritage River,Other,V,VIC,G,T,8104.26,81.04,145.48430343,-37.15610603,1992,False
NT_PA116,Djukbinj,National Park,National park,V,NT,J,T,8085.79,80.86,131.38787807,-12.65485885,1978,False
VIC_3384,Tingaringy,Wilderness Zone,Other,Ib,VIC,G,T,8078.94,80.79,148.54046248,-36.94855477,1992,False
QLD_1059GGR001,Gadgarra,National Park,National park,II,QLD,G,T,8073.83,80.74,145.70277384,-17.2779386,2003,False
VIC_3405,The Governors,"Remote and Natural Area - Schedule 6, National Parks Act",National park,II,VIC,G,T,8051.14,80.51,146.38710786,-37.26462815,1992,False
QLD_0341STK001,Juunju Daarrba Nhirrpan,National Park Aboriginal,Indigenous protected area,II,QLD,J,T,8041.74,80.42,145.0619105,-14.94224317,1977,True
NSW_N1065,Pilliga West,CCA Zone 1 National Park,National park,II,NSW,G,T,7955.41,79.55,148.75112912,-30.45266736,2005,False
CWTH_IPA69,Matuwa and Kurrara-Kurrara,Indigenous Protected Area,Indigenous protected area,III,WA,C,T,7954.09,79.54,121.54468957,-25.96208711,2015,True
QLD_NR37,Bimblebox,Nature Refuge,Other,VI,QLD,P,T,7922.35,79.22,146.39203619,-23.43751738,2003,False
SA_0878,Pualco Range,Conservation Park,Conservation park/reserve,VI,SA,G,T,7913.63,79.14,139.56257097,-32.96283321,2010,False
NSW_N0106,Fortis Creek,National Park,National park,Ib,NSW,J,T,7909.45,79.09,152.86936343,-29.44156354,1997,False
VIC_3448,Sunset,Reference Area,Other,Ia,VIC,G,T,7905.13,79.05,141.53258203,-34.64917787,1996,False
QLD_0201ISL001,Isla Gorge,National Park,National park,II,QLD,G,T,7889.54,78.9,149.92957884,-25.14116377,1983,False
TAS_50443,Lavinia,State Reserve,Other,II,TAS,G,B,7852.84,78.53,144.05931703,-39.71050007,1971,False
NSW_N0164,Gourock,National Park,National park,II,NSW,G,T,7848.55,78.49,149.5151344,-35.92948109,2001,False
QLD_0907MUT001,Mutton Hole Wetlands,Conservation Park,Conservation park/reserve,III,QLD,G,T,7828.17,78.28,141.01396573,-17.61248407,2004,False
TAS_50201,Sellars Lagoon,Game Reserve,Other,VI,TAS,G,T,7814.39,78.14,148.23752906,-40.04893521,2002,False
NSW_N0133,Watagans,National Park,National park,II,NSW,G,T,7791.54,77.92,151.37723219,-33.00937046,1999,False
QLD_NR289,Shankeen,Nature Refuge,Other,VI,QLD,P,T,7766.16,77.66,150.03028929,-25.2126258,2005,False
WA_53840,Lakeside,Conservation Park,Conservation park/reserve,II,WA,G,T,7740.53,77.41,117.70888504,-27.53944593,2024,False
NT_PA28,Giwining / Flora River,Nature Park,Other,V,NT,J,T,7734.8,77.35,131.60415371,-14.74717163,1993,False
QLD_1029HBT001,Humboldt,National Park,National park,II,QLD,G,T,7701.5,77.01,148.95631245,-24.20771879,2009,False
NSW_N0156,Kwiambal,National Park,National park,II,NSW,G,T,7681.27,76.81,150.96713446,-29.1719569,2000,False
NT_PA118,Mary River,National Park,National park,V,NT,J,T,7670.17,76.7,131.64491911,-12.77346162,1993,False
TAS_50408,Meredith Range,Regional Reserve,Regional reserve,VI,TAS,G,T,7668.45,76.68,145.32541353,-41.75189688,2000,False
QLD_NR204,Mimosa Park,Nature Refuge,Other,VI,QLD,P,T,7625.71,76.26,149.48693011,-24.24484506,2008,False
VIC_4915,Tara Range Park,Conservation Park,Conservation park/reserve,III,VIC,G,T,7610.11,76.1,148.24369404,-37.57560234,2010,False
QLD_0903KRN001,Kinrara,National Park,National park,II,QLD,G,T,7608.57,76.09,144.95091518,-18.4549658,2003,False
QLD_1042BPE001,Bellthorpe,National Park,National park,II,QLD,G,T,7599.33,75.99,152.7122415,-26.873773,2000,False
WA_40156,Jerdacuttup Lakes,Nature Reserve,Nature reserve,Ia,WA,G,T,7585.53,75.86,120.36387451,-33.92374845,1987,False
VIC_3621,Brodribb River headwaters,Natural Catchment Area,Other,II,VIC,G,T,7580.79,75.81,148.77856028,-37.31951898,1992,False
QLD_0757TRG001,Tregole,National Park,National park,II,QLD,G,T,7576.26,75.76,147.06863575,-26.48336489,1995,False
TAS_50253,Strzelecki,National Park,National park,II,TAS,G,T,7575.12,75.75,148.10924789,-40.22330911,1967,False
VIC_3415,Brodribb,"Remote and Natural Area - Schedule 6, National Parks Act",National park,II,VIC,G,T,7543.36,75.43,148.77855251,-37.31861618,1992,False
WA_22796,Recherche Archipelago,Nature Reserve,Nature reserve,Ia,WA,G,B,7526.17,75.26,123.18779418,-34.10174032,1948,False
VIC_3998,Dandongadale (part in SF),Remote and Natural Area - not scheduled under Nat Parks Act,Other,VI,VIC,G,T,7519.18,75.19,146.66094919,-36.9444368,1992,False
QLD_0900FIN001,Finucane Island,National Park,National park,II,QLD,G,T,7492.75,74.93,139.78130382,-17.63072832,2003,False
TAS_50862,Florentine River,Regional Reserve,Regional reserve,VI,TAS,G,T,7480.25,74.8,146.38930718,-42.73450666,2013,False
SA_0105,Nuyts Archipelago,Conservation Park,Conservation park/reserve,Ia,SA,G,B,7463.5,74.63,133.5822477,-32.26672586,1967,False
QLD_0615NAR001,Narrien Range,National Park,National park,II,QLD,G,T,7455.17,74.55,146.9674992,-22.91039546,1991,False
QLD_1065PNL001,Pinnacles,National Park,National park,II,QLD,G,T,7409.44,74.09,146.63404819,-19.42661873,2011,False
NSW_N0014,Hat Head,National Park,National park,II,NSW,G,T,7405.29,74.05,153.01730463,-31.06620574,1972,False
NSW_N0069,Budderoo,National Park,National park,II,NSW,G,T,7381.79,73.82,150.65717269,-34.66773292,1986,False
QLD_1006ALN001,Albinia,National Park,National park,II,QLD,G,T,7363.48,73.63,148.49227216,-24.47475805,2008,False
TAS_50412,Mount Murchison,Regional Reserve,Regional reserve,VI,TAS,G,T,7344.95,73.45,145.61547362,-41.80522731,1999,False
TAS_50060,Hunter Island,Conservation Area,Conservation park/reserve,V,TAS,G,B,7329.77,73.3,144.74843983,-40.54401867,1957,False
WA_52354,Unnamed WA52354,5(1)(h) Reserve,Other,II,WA,J,T,7254.27,72.54,122.24572128,-17.81433382,2015,False
TAS_51178,John Lynch,Regional Reserve,Regional reserve,IV,TAS,G,T,7234.1,72.34,145.52727885,-41.66422595,1998,False
QLD_NR185,Lake Dartmouth,Nature Refuge,Other,VI,QLD,P,T,7227.45,72.27,145.31617232,-26.04756423,2009,False
NSW_N0569,Mann River,Nature Reserve,Nature reserve,II,NSW,G,T,7226.42,72.26,152.07968491,-29.72736789,1985,False
NSW_N1126,Woomargama,State Conservation Area,Conservation park/reserve,II,NSW,G,T,7224.62,72.25,147.3318157,-35.94803278,2009,False
TAS_50475,Three Hummock Island,State Reserve,Other,II,TAS,G,B,7207.92,72.08,144.89680237,-40.43606321,1957,False
NSW_FR197,Wollemi,Flora Reserve,Other,Ia,NSW,G,T,7199.75,72.0,150.62241612,-32.76360174,2020,False
QLD_0316CPS001,Cape Palmerston,National Park,National park,II,QLD,G,T,7191.87,71.92,149.42842635,-21.59118807,1976,False
VIC_3389,Cape Howe,Wilderness Zone,Other,Ib,VIC,G,T,7144.19,71.44,149.89894455,-37.50607014,1992,False
WA_31754,Cheadanup,Nature Reserve,Nature reserve,Ia,WA,G,T,7138.08,71.38,120.66775376,-33.50641151,1973,False
QLD_NR2015,The 1959,Nature Refuge,Other,VI,QLD,P,T,7129.88,71.3,143.58228825,-24.79047481,2013,False
QLD_0229SOU001,Southwood,National Park,National park,II,QLD,G,T,7120.06,71.2,150.1375873,-27.81349,1971,False
QLD_4193BDY001,Baldy Mountain,Forest Reserve,Other,VI,QLD,G,T,7116.25,71.16,145.40274356,-17.29162859,2010,False
WA_32128,Beaumont,Nature Reserve,Nature reserve,Ia,WA,G,T,7083.34,70.83,122.65607612,-33.41755677,1974,False
WA_53840,Lakeside,Conservation Park,Conservation park/reserve,II,WA,G,T,7076.46,70.76,117.75570707,-27.61948182,2021,False
VIC_3403,Major Mitchell Plateau,"Remote and Natural Area - Schedule 6, National Parks Act",National park,Ia,VIC,G,T,7073.71,70.74,142.57204404,-37.30835964,1992,False
VIC_5100,NOORAMUNGA STATE FAUNAL RESERVE,Nature Conservation Reserve,Conservation park/reserve,VI,VIC,G,T,7048.0,70.48,146.57227407,-38.75488836,1964,False
QLD_1034BEK001,Beeron,National Park,National park,II,QLD,G,T,7045.66,70.46,151.31550067,-26.00537188,2009,False
VIC_3342,Mount Arapiles-Tooan,State Park,Other,II,VIC,G,T,7045.52,70.46,141.72548421,-36.78476883,1987,False
VIC_3346,Mount Samaria,State Park,Other,II,VIC,G,T,7045.44,70.45,146.06312893,-36.887351,1979,False
NSW_N0107,Mount Royal,National Park,National park,II,NSW,G,T,6974.9,69.75,151.30349783,-32.20434206,1997,False
NSW_N1046,Breelong,CCA Zone 1 National Park,National park,II,NSW,G,T,6951.48,69.51,148.73790436,-31.85954984,2005,False
TAS_50413,Mount Roland,Regional Reserve,Regional reserve,VI,TAS,G,T,6936.12,69.36,146.18885692,-41.48641311,2000,False
NSW_N1185,Dharawal,National Park,National park,II,NSW,G,T,6928.6,69.29,150.85814488,-34.1980539,2012,False
WA_19621,Scahill Timber Reserve,5(1)(g) Reserve,Other,VI,WA,G,T,6915.0,69.15,121.23866537,-31.16520774,1927,False
VIC_340,Wychitella N.C.R.,Natural Features Reserve,Nature reserve,Ia,VIC,G,T,6900.27,69.0,143.57414434,-36.33435199,1982,False
WA_26663,Burma Road,Nature Reserve,Nature reserve,Ia,WA,G,T,6888.06,68.88,115.11212474,-28.9417017,1963,False
TAS_50154,Waterhouse,Conservation Area,Conservation park/reserve,VI,TAS,G,B,6870.37,68.7,147.61938877,-40.86790001,1996,False
WA_47666,Jane,National Park,National park,II,WA,G,T,6867.67,68.68,116.22656015,-34.59041939,2004,False
NSW_N0655,Carrai,State Conservation Area,Conservation park/reserve,II,NSW,G,T,6853.88,68.54,152.29372875,-30.85974788,2003,False
QLD_0660MRO001,Mount Rosey,Resources Reserve,Other,VI,QLD,G,T,6832.77,68.33,144.54377727,-18.42958099,1993,False
SA_1501,Unnamed (No.HA1501),Heritage Agreement,Private or covenant,III,SA,P,T,6828.7,68.29,136.65337897,-32.9669307,2010,False
VIC_456,Ewing Morass W.R,Natural Features Reserve,Nature reserve,VI,VIC,G,T,6819.87,68.2,148.31338669,-37.79951191,1979,False
NSW_N1146,Capertee,National Park,National park,II,NSW,G,T,6775.81,67.76,150.0368373,-33.03771077,2010,False
